voltage mean,voltage std,voltage kurtosis,voltage skewness,CC Q,CC charge time,voltage slope,voltage entropy,current mean,current std,current kurtosis,current skewness,CV Q,CV charge time,current slope,current entropy,capacity
3.400208,0.081061,11.361616,-2.889407,8.948209,6447.000000,,2.702383,4.996674,0.001863,1.401828,-0.110169,0.000001,0.000001,,2.958642,8.949300
3.400354,0.081083,11.347590,-2.885593,8.962088,6457.000000,,2.703405,4.996673,0.001864,1.392551,-0.110013,0.000001,0.000001,,2.959502,8.963200
3.400500,0.081105,11.333206,-2.881705,8.975966,6467.000000,,2.704234,4.996672,0.001865,1.388168,-0.108197,0.000001,0.000001,,2.960058,8.977100
3.400647,0.081128,11.318381,-2.877725,8.989845,6477.000000,,2.705801,4.996672,0.001865,1.387569,-0.108732,0.000001,0.000001,,2.959904,8.990900
3.400794,0.081152,11.303127,-2.873654,9.003724,6487.000000,,2.707561,4.996671,0.001864,1.387797,-0.109050,0.000001,0.000001,,2.959595,9.004800
3.400942,0.081177,11.287436,-2.869491,9.017601,6497.000000,,2.707168,4.996670,0.001865,1.387243,-0.110201,0.000001,0.000001,,2.959865,9.018700
3.401090,0.081203,11.271424,-2.865263,9.031482,6507.000000,,2.709078,4.996671,0.001865,1.383742,-0.109250,0.000001,0.000001,,2.960201,9.032600
3.401239,0.081230,11.254812,-2.860903,9.045360,6517.000000,,2.710891,4.996670,0.001865,1.382687,-0.108468,0.000001,0.000001,,2.959965,9.046500
3.401389,0.081258,11.237742,-2.856446,9.059238,6527.000000,,2.713201,4.996669,0.001865,1.377951,-0.108905,0.000001,0.000001,,2.960273,9.060300
3.401539,0.081287,11.220190,-2.851885,9.073118,6537.000000,,2.715555,4.996669,0.001866,1.375709,-0.105317,0.000001,0.000001,,2.960801,9.074200
3.401690,0.081316,11.202225,-2.847235,9.086997,6547.000000,,2.717459,4.996669,0.001867,1.371750,-0.106233,0.000001,0.000001,,2.961426,9.088100
3.401842,0.081347,11.183839,-2.842496,9.100876,6557.000000,,2.720371,4.996668,0.001868,1.373901,-0.108115,0.000001,0.000001,,2.961361,9.102000
3.401994,0.081378,11.164999,-2.837658,9.114755,6567.000000,,2.721276,4.996668,0.001869,1.367280,-0.108282,0.000001,0.000001,,2.962068,9.115900
3.402147,0.081411,11.145574,-2.832690,9.128637,6577.000000,,2.724597,4.996669,0.001869,1.366402,-0.107149,0.000001,0.000001,,2.962138,9.129800
3.402301,0.081445,11.125652,-2.827613,9.142518,6587.000000,,2.726441,4.996670,0.001868,1.365738,-0.107036,0.000001,0.000001,,2.962060,9.143600
3.402456,0.081480,11.105172,-2.822411,9.156399,6597.000000,,2.727721,4.996671,0.001868,1.364757,-0.106695,0.000001,0.000001,,2.962059,9.157500
3.402611,0.081516,11.084145,-2.817088,9.170281,6607.000000,,2.729773,4.996672,0.001869,1.361169,-0.106359,0.000001,0.000001,,2.962217,9.171400
3.402767,0.081553,11.062596,-2.811647,9.184161,6617.000000,,2.731762,4.996672,0.001869,1.355785,-0.105957,0.000001,0.000001,,2.962633,9.185300
3.402924,0.081592,11.040555,-2.806097,9.198041,6627.000000,,2.734237,4.996673,0.001869,1.349920,-0.106299,0.000001,0.000001,,2.962987,9.199200
3.403082,0.081631,11.017894,-2.800405,9.211924,6637.000000,,2.735946,4.996674,0.001869,1.348774,-0.105628,0.000001,0.000001,,2.963100,9.213000
3.403240,0.081672,10.994693,-2.794590,9.225805,6647.000000,,2.736578,4.996675,0.001869,1.347893,-0.106122,0.000001,0.000001,,2.963011,9.226900
3.403400,0.081715,10.970803,-2.788616,9.239686,6657.000000,,2.738456,4.996676,0.001869,1.346753,-0.105521,0.000001,0.000001,,2.962879,9.240800
3.403561,0.081758,10.946208,-2.782476,9.253567,6667.000000,,2.739893,4.996676,0.001869,1.346127,-0.105071,0.000001,0.000001,,2.962683,9.254700
3.403722,0.081804,10.921001,-2.776195,9.267447,6677.000000,,2.741149,4.996677,0.001868,1.348293,-0.105250,0.000001,0.000001,,2.962144,9.268500
3.403885,0.081850,10.895139,-2.769759,9.281328,6687.000000,,2.742529,4.996677,0.001869,1.344964,-0.103441,0.000001,0.000001,,2.962601,9.282400
3.404048,0.081899,10.868569,-2.763155,9.295205,6697.000000,,2.743381,4.996676,0.001869,1.342927,-0.104836,0.000001,0.000001,,2.962820,9.296300
3.404213,0.081948,10.841336,-2.756392,9.309082,6707.000000,,2.745123,4.996674,0.001869,1.343499,-0.105195,0.000001,0.000001,,2.962733,9.310200
3.404379,0.082000,10.813309,-2.749438,9.322962,6717.000000,,2.747869,4.996674,0.001869,1.342790,-0.105304,0.000001,0.000001,,2.962572,9.324100
3.404545,0.082053,10.784573,-2.742312,9.336843,6727.000000,,2.749692,4.996676,0.001869,1.339692,-0.103959,0.000001,0.000001,,2.962946,9.337900
3.404713,0.082108,10.755047,-2.734992,9.350721,6737.000000,,2.751441,4.996674,0.001869,1.334945,-0.102397,0.000001,0.000001,,2.963184,9.351800
3.404883,0.082165,10.724737,-2.727478,9.364600,6747.000000,,2.754268,4.996674,0.001869,1.335821,-0.102124,0.000001,0.000001,,2.962758,9.365700
3.405053,0.082223,10.693633,-2.719767,9.378476,6757.000000,,2.756671,4.996673,0.001869,1.329499,-0.102388,0.000001,0.000001,,2.963259,9.379600
3.405225,0.082284,10.661712,-2.711851,9.392352,6767.000000,,2.758118,4.996670,0.001870,1.325564,-0.103804,0.000001,0.000001,,2.963754,9.393500
3.405398,0.082347,10.628875,-2.703701,9.406231,6777.000000,,2.760154,4.996670,0.001870,1.322079,-0.104268,0.000001,0.000001,,2.963993,9.407300
3.405573,0.082411,10.595151,-2.695324,9.420112,6787.000000,,2.761275,4.996671,0.001872,1.315399,-0.103029,0.000001,0.000001,,2.964686,9.421200
3.405749,0.082479,10.560490,-2.686704,9.433991,6797.000000,,2.762838,4.996670,0.001871,1.315500,-0.103170,0.000001,0.000001,,2.964570,9.435100
3.405926,0.082548,10.524892,-2.677839,9.447870,6807.000000,,2.764289,4.996670,0.001870,1.318395,-0.103692,0.000001,0.000001,,2.964154,9.449000
3.406106,0.082620,10.488330,-2.668720,9.461749,6817.000000,,2.764433,4.996670,0.001871,1.315446,-0.105651,0.000001,0.000001,,2.964520,9.462900
3.406286,0.082694,10.450695,-2.659313,9.475627,6827.000000,,2.766184,4.996669,0.001872,1.312185,-0.107364,0.000001,0.000001,,2.964945,9.476700
3.406469,0.082771,10.412001,-2.649619,9.489507,6837.000000,,2.767795,4.996669,0.001871,1.315730,-0.107411,0.000001,0.000001,,2.964306,9.490600
3.406653,0.082851,10.372273,-2.639642,9.503389,6847.000000,,2.770541,4.996670,0.001870,1.315526,-0.107907,0.000001,0.000001,,2.964080,9.504500
3.406839,0.082933,10.331363,-2.629338,9.517270,6857.000000,,2.772810,4.996671,0.001870,1.314813,-0.106579,0.000001,0.000001,,2.964012,9.518400
3.407027,0.083019,10.289349,-2.618724,9.531146,6867.000000,,2.774735,4.996669,0.001870,1.311037,-0.106211,0.000001,0.000001,,2.964178,9.532300
3.407217,0.083108,10.246068,-2.607748,9.545025,6877.000000,,2.776528,4.996669,0.001870,1.309144,-0.105831,0.000001,0.000001,,2.964173,9.546100
3.407409,0.083200,10.201579,-2.596424,9.558907,6887.000000,,2.778064,4.996670,0.001870,1.307628,-0.105903,0.000001,0.000001,,2.964314,9.560000
3.407603,0.083295,10.155881,-2.584747,9.572789,6897.000000,,2.778982,4.996671,0.001870,1.306402,-0.105170,0.000001,0.000001,,2.964248,9.573900
3.407799,0.083394,10.108815,-2.572663,9.586668,6907.000000,,2.779726,4.996671,0.001870,1.305803,-0.104520,0.000001,0.000001,,2.964046,9.587800
3.407997,0.083497,10.060396,-2.560170,9.600548,6917.000000,,2.779420,4.996671,0.001869,1.304259,-0.104329,0.000001,0.000001,,2.963985,9.601700
3.408198,0.083604,10.010589,-2.547251,9.614427,6927.000000,,2.780183,4.996670,0.001869,1.305071,-0.103320,0.000001,0.000001,,2.963601,9.615500
3.408401,0.083715,9.959330,-2.533879,9.628304,6937.000000,,2.782882,4.996669,0.001870,1.300803,-0.103251,0.000001,0.000001,,2.964180,9.629400
3.408607,0.083830,9.906441,-2.519988,9.642185,6947.000000,,2.784724,4.996670,0.001871,1.295640,-0.102495,0.000001,0.000001,,2.964816,9.643300
3.408816,0.083950,9.852016,-2.505598,9.656065,6957.000000,,2.786508,4.996670,0.001870,1.295337,-0.102286,0.000001,0.000001,,2.964550,9.657200
3.409027,0.084075,9.795951,-2.490666,9.669944,6967.000000,,2.789318,4.996670,0.001872,1.298473,-0.107789,0.000001,0.000001,,2.965460,9.671100
3.409242,0.084206,9.738256,-2.475183,9.683824,6977.000000,,2.790473,4.996670,0.001872,1.298896,-0.109310,0.000001,0.000001,,2.965179,9.684900
3.409459,0.084341,9.678836,-2.459103,9.697706,6987.000000,,2.789488,4.996672,0.001874,1.304516,-0.103795,0.000001,0.000001,,2.966150,9.698800
3.409680,0.084483,9.617610,-2.442384,9.711586,6997.000000,,2.788259,4.996671,0.001875,1.312560,-0.108626,0.000001,0.000001,,2.966423,9.712700
3.409904,0.084630,9.554571,-2.425007,9.725464,7007.000000,,2.788411,4.996671,0.001874,1.315244,-0.108195,0.000001,0.000001,,2.965917,9.726600
3.410131,0.084784,9.489698,-2.406946,9.739343,7017.000000,,2.789319,4.996671,0.001874,1.313323,-0.108943,0.000001,0.000001,,2.965923,9.740500
3.410362,0.084944,9.422803,-2.388110,9.753223,7027.000000,,2.792875,4.996671,0.001873,1.312393,-0.108718,0.000001,0.000001,,2.965804,9.754300
3.410597,0.085112,9.353889,-2.368476,9.767105,7037.000000,,2.795011,4.996671,0.001872,1.315428,-0.109683,0.000001,0.000001,,2.965266,9.768200
3.410836,0.085288,9.282844,-2.347973,9.780984,7047.000000,,2.795805,4.996671,0.001872,1.316486,-0.109826,0.000001,0.000001,,2.964907,9.782100
3.411080,0.085472,9.209708,-2.326585,9.794865,7057.000000,,2.793286,4.996672,0.001872,1.312242,-0.110875,0.000001,0.000001,,2.965218,9.796000
3.411327,0.085665,9.134336,-2.304215,9.808744,7067.000000,,2.791569,4.996672,0.001872,1.311641,-0.111707,0.000001,0.000001,,2.965174,9.809900
3.411580,0.085867,9.056752,-2.280832,9.822624,7077.000000,,2.791999,4.996672,0.001871,1.312859,-0.111367,0.000001,0.000001,,2.964867,9.823700
3.411837,0.086080,8.976831,-2.256332,9.836508,7087.000000,,2.793290,4.996674,0.001872,1.308728,-0.110899,0.000001,0.000001,,2.965357,9.837600
3.412100,0.086303,8.894584,-2.230665,9.850388,7097.000000,,2.795180,4.996674,0.001871,1.312127,-0.111040,0.000001,0.000001,,2.964744,9.851500
3.412368,0.086537,8.810021,-2.203770,9.864270,7107.000000,,2.794142,4.996676,0.001872,1.311673,-0.108815,0.000001,0.000001,,2.964953,9.865400
3.412641,0.086784,8.722954,-2.175475,9.878148,7117.000000,,2.790401,4.996675,0.001872,1.313478,-0.110052,0.000001,0.000001,,2.964813,9.879300
3.412921,0.087044,8.633535,-2.145767,9.892026,7127.000000,,2.788768,4.996674,0.001872,1.315776,-0.112469,0.000001,0.000001,,2.965153,9.893100
3.413208,0.087318,8.541680,-2.114492,9.905906,7137.000000,,2.790051,4.996674,0.001873,1.310276,-0.112907,0.000001,0.000001,,2.965556,9.907000
3.413501,0.087608,8.447402,-2.081524,9.919786,7147.000000,,2.790917,4.996674,0.001872,1.313868,-0.112738,0.000001,0.000001,,2.964980,9.920900
3.413801,0.087915,8.350750,-2.046732,9.933666,7157.000000,,2.787407,4.996674,0.001872,1.310631,-0.114362,0.000001,0.000001,,2.965256,9.934800
3.414109,0.088239,8.251882,-2.010029,9.947546,7167.000000,,2.783417,4.996674,0.001872,1.306879,-0.112476,0.000001,0.000001,,2.965650,9.948700
3.414425,0.088583,8.150789,-1.971165,9.961424,7177.000000,,2.782821,4.996674,0.001872,1.304130,-0.111201,0.000001,0.000001,,2.965698,9.962500
3.414717,0.088911,8.058088,-1.934234,9.972527,7185.000000,,2.780768,4.996673,0.001872,1.304755,-0.110255,0.000001,0.000001,,2.965428,9.973800
